ticket_id,ticket_date,channel,product,issue_type,sentiment,priority,resolution_status,resolution_time_hours,customer_satisfaction
TKT503078,2026-04-16,Email,Payments,App Bug,Neutral,High,Pending,54.0,4.3
TKT507868,2026-04-16,Email,Cards,Payment Failed,Positive,Medium,Pending,43.7,2.9
TKT510295,2026-04-16,Social,Payments,Payment Failed,Positive,Medium,Pending,38.5,3.6
TKT500595,2026-04-16,Phone,Cards,Refund Delay,Negative,Low,Resolved,29.3,2.7
TKT507769,2026-04-16,Chat,Cards,Refund Delay,Neutral,Medium,Resolved,15.9,2.8
TKT502677,2026-04-16,Phone,Account,Login Issue,Negative,Low,Resolved,29.8,2.5
TKT507536,2026-04-16,Chat,Account,Loan Query,Neutral,Medium,Resolved,14.4,4.0
TKT505243,2026-04-16,Email,Loans,Loan Query,Neutral,Medium,Pending,33.1,4.3
TKT509162,2026-04-16,Email,Cards,Login Issue,Positive,Low,Pending,50.4,4.1
TKT508082,2026-04-16,Social,Account,Card Issue,Positive,Critical,Escalated,55.2,3.5
TKT502930,2026-04-16,Chat,Loans,Payment Failed,Neutral,Medium,Resolved,17.8,3.6
TKT507283,2026-04-16,Social,Payments,Card Issue,Positive,High,Pending,43.6,4.3
TKT501273,2026-04-16,Chat,Mobile App,Login Issue,Negative,Medium,Resolved,14.6,2.0
TKT501440,2026-04-16,Phone,Cards,Login Issue,Positive,Medium,Resolved,26.6,3.2
TKT510554,2026-04-16,Email,Payments,Card Issue,Negative,Medium,Pending,42.6,1.6
TKT507444,2026-04-16,Chat,Payments,Loan Query,Negative,High,Pending,38.1,2.4
TKT510983,2026-04-16,Chat,Payments,Card Issue,Neutral,Medium,Pending,42.1,3.6
TKT505463,2026-04-16,Phone,Mobile App,Card Issue,Neutral,Medium,Pending,41.5,3.3
TKT505741,2026-04-16,Email,Account,Payment Failed,Neutral,Low,Pending,34.9,3.0
TKT502698,2026-04-16,Email,Mobile App,Account Access,Positive,High,Pending,47.6,2.7
TKT511706,2026-04-16,Chat,Payments,Login Issue,Negative,High,Pending,30.0,2.6
TKT511368,2026-04-16,Chat,Account,Payment Failed,Negative,High,Resolved,21.3,3.1
TKT510110,2026-04-16,Email,Mobile App,Payment Failed,Neutral,Low,Pending,43.3,4.4
TKT511327,2026-04-16,Phone,Account,Payment Failed,Negative,Medium,Pending,40.0,3.1
TKT509506,2026-04-16,Phone,Mobile App,Account Access,Negative,High,Pending,33.1,3.0
TKT506022,2026-04-16,Chat,Cards,Card Issue,Neutral,High,Resolved,29.5,4.0
TKT503440,2026-04-16,Phone,Cards,Account Access,Negative,Medium,Resolved,26.1,2.0
TKT509269,2026-04-16,Email,Mobile App,Login Issue,Negative,Low,Pending,45.2,2.3
TKT507630,2026-04-16,Email,Payments,App Bug,Neutral,Medium,Pending,35.2,3.3
TKT510792,2026-04-16,Email,Payments,Loan Query,Negative,Low,Pending,35.7,2.3
TKT504041,2026-04-16,Email,Loans,Refund Delay,Neutral,High,Pending,42.8,3.0
TKT509224,2026-04-17,Phone,Loans,Payment Failed,Negative,Low,Resolved,28.3,2.8
TKT506484,2026-04-17,Chat,Account,Refund Delay,Negative,High,Pending,36.0,2.7
TKT508636,2026-04-17,Email,Mobile App,Login Issue,Neutral,Low,Pending,52.4,3.7
TKT508669,2026-04-17,Chat,Cards,Payment Failed,Neutral,Low,Resolved,14.7,4.3
TKT510143,2026-04-17,Chat,Account,Refund Delay,Positive,Critical,Pending,45.5,2.9
TKT511777,2026-04-17,Email,Payments,Card Issue,Negative,High,Pending,52.4,2.4
TKT504584,2026-04-17,Chat,Payments,Payment Failed,Positive,Medium,Resolved,15.4,3.5
TKT505937,2026-04-17,Chat,Cards,Payment Failed,Negative,Medium,Resolved,26.7,3.6
TKT502824,2026-04-17,Chat,Account,Account Access,Neutral,Low,Resolved,28.6,4.1
TKT510648,2026-04-17,Social,Account,App Bug,Negative,Low,Pending,30.7,1.9
TKT502766,2026-04-17,Email,Cards,App Bug,Negative,Low,Pending,45.9,3.1
TKT501037,2026-04-17,Email,Payments,Card Issue,Negative,Low,Escalated,58.7,1.6
TKT511621,2026-04-17,Social,Mobile App,Account Access,Negative,High,Pending,35.8,1.5
TKT511184,2026-04-17,Social,Cards,Account Access,Neutral,Medium,Pending,32.0,3.2
TKT503771,2026-04-17,Chat,Cards,Payment Failed,Neutral,High,Pending,31.4,4.4
TKT509058,2026-04-17,Chat,Account,Card Issue,Positive,Medium,Resolved,27.2,3.2
TKT511231,2026-04-17,Phone,Cards,App Bug,Negative,High,Pending,54.1,2.7
TKT506030,2026-04-17,Email,Loans,Card Issue,Positive,Low,Pending,38.5,3.9
TKT500794,2026-04-17,Email,Account,Account Access,Positive,High,Pending,51.8,3.8
TKT502025,2026-04-17,Phone,Cards,Account Access,Negative,Medium,Resolved,21.9,1.7
TKT502572,2026-04-18,Chat,Cards,Login Issue,Negative,High,Resolved,29.2,2.6
TKT505594,2026-04-18,Social,Mobile App,Card Issue,Negative,High,Resolved,29.4,2.4
TKT501670,2026-04-18,Chat,Payments,Login Issue,Positive,Medium,Resolved,26.7,4.2
TKT509260,2026-04-18,Email,Loans,Account Access,Neutral,High,Pending,40.2,3.5
TKT502164,2026-04-18,Phone,Loans,Login Issue,Positive,Medium,Resolved,23.8,5.0
TKT510397,2026-04-18,Social,Account,Card Issue,Positive,Medium,Resolved,27.1,4.0
TKT510072,2026-04-18,Email,Account,Card Issue,Negative,High,Pending,54.8,2.0
TKT508445,2026-04-18,Social,Loans,Payment Failed,Negative,High,Pending,38.0,2.1
TKT503818,2026-04-18,Phone,Loans,Refund Delay,Neutral,High,Pending,46.0,3.7
TKT505697,2026-04-18,Chat,Mobile App,Account Access,Neutral,Medium,Resolved,27.0,3.2
TKT507488,2026-04-18,Chat,Mobile App,Account Access,Neutral,Low,Resolved,14.0,4.2
TKT506142,2026-04-18,Social,Payments,App Bug,Negative,Low,Resolved,27.1,2.4
TKT503466,2026-04-19,Phone,Account,Card Issue,Positive,High,Pending,43.4,3.6
TKT510184,2026-04-19,Chat,Account,Refund Delay,Negative,High,Resolved,24.7,1.7
TKT509428,2026-04-19,Email,Cards,Payment Failed,Neutral,High,Pending,48.6,3.6
TKT507264,2026-04-19,Email,Account,Loan Query,Positive,High,Escalated,56.4,2.8
TKT505385,2026-04-19,Phone,Account,Payment Failed,Positive,Low,Resolved,21.0,3.5
TKT507917,2026-04-19,Chat,Mobile App,Loan Query,Neutral,Medium,Resolved,20.2,4.6
TKT505226,2026-04-19,Chat,Payments,Refund Delay,Negative,Medium,Resolved,28.2,2.7
TKT503101,2026-04-19,Social,Payments,App Bug,Negative,High,Pending,37.3,2.5
TKT505707,2026-04-19,Social,Mobile App,Card Issue,Positive,High,Pending,48.9,3.3
TKT505747,2026-04-19,Email,Mobile App,Payment Failed,Neutral,Critical,Pending,53.3,3.6
TKT506205,2026-04-19,Phone,Mobile App,Loan Query,Neutral,Medium,Resolved,29.4,3.8
TKT500341,2026-04-19,Phone,Mobile App,Login Issue,Negative,Medium,Resolved,27.6,2.2
TKT500532,2026-04-19,Email,Cards,App Bug,Negative,High,Pending,49.4,3.8
TKT509225,2026-04-19,Phone,Account,Account Access,Positive,Medium,Pending,31.3,3.9
TKT500688,2026-04-19,Social,Mobile App,Login Issue,Neutral,Low,Pending,37.7,4.3
TKT502796,2026-04-19,Social,Payments,App Bug,Positive,Medium,Pending,36.1,3.7
TKT510859,2026-04-19,Phone,Cards,Login Issue,Neutral,High,Pending,34.1,4.0
TKT504359,2026-04-19,Phone,Account,Refund Delay,Positive,Medium,Resolved,23.5,4.3
TKT510346,2026-04-19,Email,Loans,Payment Failed,Negative,Medium,Pending,36.2,3.2
TKT504358,2026-04-19,Chat,Account,Payment Failed,Negative,Low,Resolved,29.6,3.2
TKT501145,2026-04-19,Email,Cards,App Bug,Negative,High,Pending,50.2,1.4
TKT502059,2026-04-20,Email,Payments,Account Access,Negative,High,Escalated,60.6,2.4
TKT500243,2026-04-20,Email,Cards,Payment Failed,Positive,Medium,Pending,44.5,4.4
TKT509620,2026-04-20,Social,Payments,Login Issue,Positive,Low,Pending,32.2,4.0
TKT503565,2026-04-20,Chat,Mobile App,Loan Query,Negative,Medium,Resolved,25.9,2.1
TKT503077,2026-04-20,Social,Loans,Refund Delay,Negative,Low,Pending,34.2,2.5
TKT510565,2026-04-20,Phone,Account,Login Issue,Positive,Medium,Resolved,25.7,3.4
TKT508506,2026-04-20,Chat,Account,Loan Query,Positive,High,Resolved,23.2,3.4
TKT508245,2026-04-20,Phone,Payments,Login Issue,Positive,Medium,Pending,38.3,3.1
TKT510087,2026-04-20,Email,Payments,Login Issue,Negative,High,Pending,38.9,2.8
TKT504271,2026-04-20,Phone,Loans,Payment Failed,Positive,Medium,Pending,36.6,3.3
TKT511726,2026-04-20,Email,Payments,Login Issue,Neutral,Critical,Escalated,55.2,3.5
TKT506661,2026-04-20,Chat,Payments,Card Issue,Negative,High,Resolved,23.4,3.2
TKT502031,2026-04-20,Chat,Cards,App Bug,Positive,High,Resolved,27.3,4.3
TKT509155,2026-04-20,Chat,Account,Login Issue,Positive,Low,Resolved,15.5,3.8
TKT502746,2026-04-20,Phone,Loans,Refund Delay,Negative,Medium,Pending,31.2,3.6
TKT506680,2026-04-20,Email,Loans,Refund Delay,Neutral,High,Pending,51.1,3.7
TKT501473,2026-04-20,Email,Payments,Login Issue,Negative,High,Escalated,57.0,2.6
TKT503354,2026-04-20,Email,Mobile App,Payment Failed,Negative,Critical,Pending,48.9,2.8
TKT503423,2026-04-20,Email,Loans,Account Access,Negative,Low,Pending,39.6,1.7
TKT504876,2026-04-20,Chat,Cards,App Bug,Negative,High,Resolved,25.0,2.8
TKT508572,2026-04-20,Email,Mobile App,App Bug,Negative,Medium,Pending,49.1,2.1
TKT511342,2026-04-20,Email,Account,Card Issue,Positive,Low,Pending,36.2,4.2
TKT511478,2026-04-21,Chat,Account,Login Issue,Negative,Medium,Resolved,16.0,2.4
TKT507812,2026-04-21,Email,Payments,Payment Failed,Negative,Low,Pending,39.4,2.8
TKT502228,2026-04-21,Phone,Cards,Payment Failed,Negative,Medium,Resolved,20.0,2.3
TKT509075,2026-04-21,Phone,Account,App Bug,Negative,Low,Resolved,29.6,2.4
TKT501351,2026-04-21,Phone,Cards,Loan Query,Negative,Medium,Resolved,19.1,2.4
TKT510700,2026-04-21,Chat,Payments,Payment Failed,Negative,High,Resolved,25.4,3.3
TKT500213,2026-04-21,Email,Payments,App Bug,Negative,High,Pending,46.0,2.1
TKT510214,2026-04-21,Chat,Mobile App,Login Issue,Negative,Low,Pending,32.8,2.7
TKT504002,2026-04-21,Phone,Account,Login Issue,Positive,Medium,Pending,33.5,3.1
TKT509109,2026-04-21,Chat,Account,Login Issue,Negative,Medium,Resolved,19.0,2.4
TKT510870,2026-04-21,Chat,Cards,Payment Failed,Negative,High,Resolved,21.9,2.4
TKT502302,2026-04-21,Phone,Mobile App,Refund Delay,Negative,High,Pending,33.0,1.6
TKT507031,2026-04-21,Chat,Payments,Refund Delay,Neutral,High,Resolved,29.7,4.1
TKT510693,2026-04-21,Email,Cards,Login Issue,Neutral,Medium,Pending,40.5,3.8
TKT507698,2026-04-21,Email,Account,Payment Failed,Neutral,Critical,Pending,52.2,3.5
TKT501228,2026-04-21,Email,Payments,Refund Delay,Positive,Low,Pending,42.3,3.3
TKT506392,2026-04-21,Email,Loans,App Bug,Negative,High,Pending,48.0,2.6
TKT504402,2026-04-21,Chat,Payments,Account Access,Negative,High,Pending,30.2,2.6
TKT507695,2026-04-21,Phone,Mobile App,Payment Failed,Neutral,Medium,Pending,40.3,3.6
TKT510138,2026-04-22,Email,Cards,Payment Failed,Neutral,Critical,Pending,49.9,3.2
TKT508770,2026-04-22,Chat,Payments,Card Issue,Neutral,Low,Resolved,13.5,4.8
TKT502146,2026-04-22,Email,Account,Payment Failed,Neutral,Low,Pending,33.4,3.1
TKT509007,2026-04-22,Chat,Mobile App,Payment Failed,Positive,Critical,Pending,36.2,3.5
TKT505785,2026-04-22,Social,Cards,Card Issue,Positive,High,Pending,40.7,3.2
TKT501343,2026-04-22,Chat,Payments,Card Issue,Neutral,Medium,Resolved,24.9,4.0
TKT508740,2026-04-22,Phone,Mobile App,Login Issue,Negative,Medium,Resolved,27.2,2.6
TKT502398,2026-04-22,Phone,Account,Refund Delay,Positive,Medium,Resolved,29.4,3.5
TKT508263,2026-04-22,Chat,Loans,App Bug,Neutral,Medium,Resolved,16.2,3.9
TKT500711,2026-04-22,Phone,Cards,Payment Failed,Negative,High,Pending,34.7,1.9
TKT504190,2026-04-22,Email,Mobile App,Loan Query,Negative,High,Pending,49.9,3.2
TKT507653,2026-04-22,Phone,Payments,Refund Delay,Negative,Medium,Resolved,25.9,3.0
TKT501780,2026-04-22,Social,Account,App Bug,Negative,High,Pending,31.7,3.7
TKT500835,2026-04-22,Phone,Mobile App,App Bug,Negative,Low,Resolved,24.3,2.2
TKT503813,2026-04-23,Email,Loans,Card Issue,Negative,Low,Pending,30.8,2.4
TKT510032,2026-04-23,Phone,Payments,Payment Failed,Negative,Medium,Resolved,19.8,2.7
TKT501960,2026-04-23,Chat,Mobile App,Account Access,Neutral,Medium,Pending,36.0,4.3
TKT501974,2026-04-23,Chat,Mobile App,Loan Query,Negative,Medium,Resolved,20.8,2.7
TKT504593,2026-04-23,Phone,Mobile App,Login Issue,Positive,High,Pending,33.8,4.0
TKT501741,2026-04-23,Phone,Payments,Refund Delay,Negative,High,Pending,34.5,2.6
TKT500162,2026-04-23,Email,Account,Card Issue,Negative,High,Pending,53.2,2.6
TKT501573,2026-04-23,Email,Account,App Bug,Negative,High,Pending,43.3,1.9
TKT510534,2026-04-23,Phone,Payments,Card Issue,Negative,High,Pending,35.0,2.5
TKT510903,2026-04-23,Phone,Payments,Loan Query,Positive,Medium,Pending,35.6,3.5
TKT502639,2026-04-23,Social,Mobile App,App Bug,Negative,Low,Resolved,27.7,2.2
TKT506007,2026-04-23,Email,Loans,App Bug,Positive,Medium,Pending,35.3,3.8
TKT510492,2026-04-23,Chat,Payments,Account Access,Neutral,Low,Resolved,17.6,3.3
TKT511333,2026-04-23,Phone,Payments,Login Issue,Positive,High,Pending,37.8,4.3
TKT507297,2026-04-23,Social,Mobile App,Payment Failed,Positive,Medium,Pending,37.1,4.6
TKT510602,2026-04-23,Email,Mobile App,Loan Query,Negative,High,Escalated,64.0,1.6
TKT509902,2026-04-24,Chat,Account,Loan Query,Negative,High,Resolved,21.9,3.4
TKT501279,2026-04-24,Chat,Payments,Login Issue,Negative,Low,Resolved,18.3,2.6
TKT506705,2026-04-24,Chat,Account,Account Access,Negative,High,Resolved,25.1,2.7
TKT500292,2026-04-24,Phone,Cards,Login Issue,Positive,Medium,Pending,32.9,4.5
TKT510934,2026-04-24,Email,Payments,Payment Failed,Negative,High,Pending,43.6,2.3
TKT505708,2026-04-24,Phone,Loans,Account Access,Neutral,Low,Pending,32.6,4.1
TKT500567,2026-04-24,Phone,Payments,Payment Failed,Neutral,Low,Resolved,25.6,3.6
TKT500642,2026-04-24,Email,Payments,Payment Failed,Negative,High,Pending,39.7,1.5
TKT505483,2026-04-24,Social,Payments,Payment Failed,Neutral,Medium,Pending,36.2,3.7
TKT510267,2026-04-24,Phone,Payments,Payment Failed,Negative,Medium,Pending,45.1,2.5
TKT503683,2026-04-24,Email,Payments,Account Access,Positive,High,Escalated,60.1,3.5
TKT510688,2026-04-24,Phone,Payments,Login Issue,Neutral,Critical,Pending,38.4,4.0
TKT506093,2026-04-24,Chat,Payments,Payment Failed,Negative,Critical,Pending,30.0,2.6
TKT500640,2026-04-24,Email,Mobile App,Payment Failed,Negative,Low,Pending,37.9,1.9
TKT506444,2026-04-24,Chat,Payments,Card Issue,Negative,High,Pending,38.1,2.2
TKT503372,2026-04-24,Phone,Cards,Payment Failed,Neutral,Medium,Pending,40.6,3.2
TKT510161,2026-04-24,Chat,Cards,Refund Delay,Positive,High,Pending,42.8,3.8
TKT511093,2026-04-24,Chat,Cards,Refund Delay,Negative,Critical,Pending,33.5,3.1
TKT506478,2026-04-24,Phone,Payments,Payment Failed,Negative,High,Pending,38.7,3.0
TKT502169,2026-04-24,Social,Loans,Loan Query,Neutral,Medium,Resolved,22.7,4.0
TKT500739,2026-04-24,Email,Mobile App,App Bug,Neutral,Low,Pending,32.8,3.4
TKT509602,2026-04-25,Email,Mobile App,Login Issue,Neutral,Medium,Pending,38.7,4.2
TKT505597,2026-04-25,Email,Cards,App Bug,Negative,Medium,Pending,39.8,2.4
TKT504544,2026-04-25,Phone,Mobile App,Loan Query,Positive,Medium,Pending,31.0,4.2
TKT502792,2026-04-25,Chat,Mobile App,Payment Failed,Neutral,Medium,Resolved,14.1,3.0
TKT507992,2026-04-25,Phone,Mobile App,Login Issue,Negative,High,Pending,33.0,1.7
TKT500440,2026-04-25,Chat,Mobile App,Account Access,Negative,High,Pending,30.1,2.3
TKT508275,2026-04-25,Phone,Cards,App Bug,Negative,Medium,Pending,31.1,1.9
TKT504419,2026-04-25,Chat,Mobile App,Payment Failed,Negative,Medium,Resolved,17.1,2.6
TKT506494,2026-04-25,Email,Payments,Card Issue,Neutral,Critical,Pending,50.8,3.0
TKT511900,2026-04-25,Phone,Cards,Card Issue,Negative,High,Resolved,26.8,2.1
TKT508308,2026-04-25,Chat,Account,Login Issue,Positive,Low,Resolved,14.1,4.2
TKT506270,2026-04-25,Email,Loans,Payment Failed,Negative,High,Pending,45.2,2.0
TKT502196,2026-04-25,Phone,Account,Refund Delay,Neutral,High,Pending,33.0,2.6
TKT504626,2026-04-25,Phone,Payments,Payment Failed,Neutral,Medium,Resolved,25.3,3.9
TKT509004,2026-04-25,Email,Mobile App,Payment Failed,Neutral,Critical,Escalated,55.1,3.7
TKT503026,2026-04-25,Phone,Loans,Card Issue,Negative,Medium,Resolved,20.8,2.4
TKT504977,2026-04-25,Chat,Account,Card Issue,Negative,High,Resolved,19.9,2.6
TKT511782,2026-04-25,Chat,Payments,Account Access,Positive,High,Pending,36.1,3.5
TKT507357,2026-04-25,Email,Account,Account Access,Negative,High,Pending,42.3,3.5
TKT504855,2026-04-25,Chat,Mobile App,Loan Query,Negative,High,Resolved,29.5,2.7
TKT510186,2026-04-25,Email,Payments,Refund Delay,Negative,Medium,Pending,39.4,3.0
TKT505765,2026-04-25,Phone,Payments,Refund Delay,Positive,High,Pending,40.6,3.6
TKT509174,2026-04-25,Chat,Account,Login Issue,Negative,Low,Resolved,29.9,2.1
TKT502626,2026-04-25,Chat,Mobile App,Login Issue,Negative,Medium,Resolved,23.7,2.8
TKT506896,2026-04-25,Email,Mobile App,Refund Delay,Negative,High,Pending,43.3,2.1
TKT504772,2026-04-25,Email,Account,Login Issue,Neutral,High,Pending,48.1,3.5
TKT504752,2026-04-25,Chat,Account,Loan Query,Positive,Low,Resolved,12.7,4.5
TKT501054,2026-04-25,Phone,Mobile App,Refund Delay,Positive,High,Pending,33.3,5.0
TKT510327,2026-04-25,Email,Account,Login Issue,Negative,Critical,Pending,46.9,2.6
TKT506177,2026-04-25,Social,Cards,Login Issue,Neutral,Low,Resolved,24.5,3.0
TKT502519,2026-04-25,Chat,Cards,Payment Failed,Negative,Critical,Resolved,28.2,2.2
TKT503480,2026-04-26,Email,Mobile App,Refund Delay,Positive,Medium,Pending,31.2,3.5
TKT507913,2026-04-26,Chat,Payments,App Bug,Negative,Medium,Resolved,19.6,2.0
TKT503401,2026-04-26,Chat,Mobile App,Payment Failed,Negative,High,Resolved,29.8,2.9
TKT510674,2026-04-26,Email,Payments,Payment Failed,Negative,Low,Pending,38.2,1.1
TKT511024,2026-04-26,Phone,Cards,Login Issue,Negative,High,Pending,30.8,2.1
TKT502694,2026-04-26,Chat,Cards,Payment Failed,Negative,Low,Resolved,16.8,3.4
TKT506006,2026-04-26,Chat,Account,Refund Delay,Negative,High,Resolved,22.3,2.9
TKT510618,2026-04-26,Phone,Cards,Payment Failed,Neutral,High,Pending,39.2,3.2
TKT510620,2026-04-26,Chat,Mobile App,Loan Query,Negative,High,Pending,42.4,2.4
TKT511313,2026-04-26,Email,Mobile App,Card Issue,Positive,Medium,Pending,47.2,3.3
TKT511164,2026-04-26,Email,Payments,Payment Failed,Neutral,Critical,Escalated,59.7,2.9
TKT507075,2026-04-26,Social,Mobile App,Payment Failed,Neutral,Low,Pending,40.4,3.1
TKT510336,2026-04-26,Chat,Cards,Refund Delay,Positive,Medium,Resolved,25.9,3.2
TKT510157,2026-04-26,Phone,Cards,Payment Failed,Positive,High,Pending,34.4,4.2
TKT504092,2026-04-26,Chat,Account,Refund Delay,Negative,High,Resolved,27.7,1.3
TKT505389,2026-04-26,Email,Mobile App,Refund Delay,Negative,High,Pending,42.7,2.5
TKT505101,2026-04-26,Email,Account,Loan Query,Neutral,Medium,Pending,49.3,3.4
TKT508203,2026-04-26,Phone,Mobile App,Payment Failed,Neutral,High,Pending,30.9,3.4
TKT508545,2026-04-26,Phone,Cards,Payment Failed,Neutral,High,Pending,33.0,3.8
TKT509932,2026-04-26,Phone,Account,App Bug,Negative,High,Pending,54.6,2.9
TKT501858,2026-04-26,Phone,Mobile App,Refund Delay,Positive,Medium,Resolved,21.9,3.5
TKT503904,2026-04-26,Email,Cards,App Bug,Negative,Low,Pending,33.1,2.7
TKT500692,2026-04-26,Social,Payments,Login Issue,Neutral,High,Resolved,29.6,3.5
TKT501892,2026-04-26,Social,Loans,Refund Delay,Neutral,Medium,Pending,31.3,3.5
TKT509002,2026-04-27,Email,Loans,Account Access,Positive,Medium,Pending,35.4,4.1
TKT502158,2026-04-27,Social,Mobile App,App Bug,Negative,High,Pending,48.6,3.3
TKT509337,2026-04-27,Social,Account,Card Issue,Neutral,High,Pending,30.5,3.9
TKT511496,2026-04-27,Email,Payments,Card Issue,Negative,High,Escalated,56.6,1.8
TKT511861,2026-04-27,Social,Account,Card Issue,Positive,High,Pending,42.0,4.9
TKT504667,2026-04-27,Email,Payments,Refund Delay,Negative,Medium,Pending,32.0,2.3
TKT509292,2026-04-27,Email,Account,Login Issue,Neutral,Medium,Pending,33.5,4.8
TKT504606,2026-04-27,Email,Payments,Refund Delay,Positive,High,Pending,40.3,4.0
TKT508898,2026-04-27,Email,Mobile App,Refund Delay,Neutral,Medium,Pending,48.6,4.4
TKT507080,2026-04-27,Chat,Payments,Payment Failed,Negative,High,Pending,34.6,2.9
TKT501538,2026-04-27,Email,Mobile App,Card Issue,Neutral,High,Pending,47.8,4.5
TKT502945,2026-04-27,Chat,Mobile App,Card Issue,Negative,High,Pending,35.6,2.9
TKT500728,2026-04-27,Phone,Payments,Card Issue,Negative,Medium,Resolved,19.7,2.7
TKT501050,2026-04-27,Email,Cards,Payment Failed,Neutral,High,Pending,47.7,3.6
TKT508286,2026-04-27,Phone,Payments,Refund Delay,Negative,High,Pending,35.3,1.6
TKT505250,2026-04-27,Chat,Account,App Bug,Positive,High,Pending,31.8,3.3
TKT510218,2026-04-27,Chat,Mobile App,Login Issue,Negative,Low,Resolved,16.1,2.0
TKT503239,2026-04-27,Email,Payments,Payment Failed,Neutral,Low,Pending,40.2,3.5
TKT508769,2026-04-28,Email,Account,Payment Failed,Negative,Critical,Pending,45.6,1.6
TKT509195,2026-04-28,Phone,Loans,Card Issue,Negative,High,Resolved,26.7,2.6
TKT504778,2026-04-28,Social,Cards,Payment Failed,Positive,Medium,Resolved,26.8,3.1
TKT505415,2026-04-28,Chat,Payments,Loan Query,Positive,Medium,Resolved,17.7,3.8
TKT502724,2026-04-28,Email,Cards,Login Issue,Negative,High,Pending,47.3,2.7
TKT507511,2026-04-28,Social,Mobile App,Loan Query,Positive,Low,Resolved,24.4,4.0
TKT508616,2026-04-28,Chat,Loans,Payment Failed,Negative,High,Resolved,28.9,2.6
TKT504893,2026-04-28,Email,Cards,Login Issue,Positive,Low,Pending,33.9,3.8
TKT505626,2026-04-28,Email,Account,Card Issue,Neutral,High,Pending,47.7,3.1
TKT503630,2026-04-28,Phone,Mobile App,Payment Failed,Negative,High,Pending,35.0,2.7
TKT508254,2026-04-28,Social,Account,Login Issue,Negative,High,Pending,53.5,2.9
TKT500654,2026-04-28,Phone,Account,Payment Failed,Positive,Medium,Resolved,25.4,4.3
TKT503621,2026-04-28,Chat,Mobile App,App Bug,Positive,High,Resolved,26.3,2.9
TKT510394,2026-04-28,Social,Loans,Login Issue,Positive,Low,Pending,41.4,4.2
TKT511652,2026-04-28,Phone,Loans,App Bug,Positive,Medium,Resolved,22.9,4.5
TKT504051,2026-04-28,Chat,Cards,Refund Delay,Negative,High,Pending,47.8,2.3
TKT508911,2026-04-28,Email,Loans,App Bug,Neutral,Low,Escalated,55.2,3.4
TKT510954,2026-04-28,Social,Loans,Card Issue,Positive,Low,Resolved,29.3,3.5
TKT504235,2026-04-28,Email,Mobile App,Loan Query,Negative,High,Pending,49.3,2.0
TKT511125,2026-04-28,Social,Payments,Payment Failed,Negative,Medium,Resolved,22.3,2.4
